LAT,LONG,DATE,Ztime
47.533760, -111.723182,40323,20551500
47.533756, -111.723182,40323,20551600
47.533756, -111.723182,40323,20551600
47.533752, -111.723190,40323,20551700
47.533752, -111.723190,40323,20551700
47.533748, -111.723190,40323,20551800
47.533748, -111.723190,40323,20551800
47.533744, -111.723197,40323,20551900
47.533744, -111.723197,40323,20551900
47.533740, -111.723197,40323,20552000
47.533740, -111.723197,40323,20552000
47.533740, -111.723197,40323,20552100
47.533740, -111.723197,40323,20552100
47.533740, -111.723197,40323,20552200
47.533740, -111.723197,40323,20552200
47.533740, -111.723197,40323,20552300
47.533740, -111.723197,40323,20552300
47.533740, -111.723197,40323,20552400
47.533740, -111.723197,40323,20552400
47.533740, -111.723197,40323,20552500
47.533740, -111.723197,40323,20552500
47.533740, -111.723197,40323,20552600
47.533740, -111.723197,40323,20552600
47.533740, -111.723197,40323,20552700
47.533740, -111.723197,40323,20552700
47.533740, -111.723197,40323,20552800
47.533740, -111.723197,40323,20552800
47.533740, -111.723197,40323,20552900
47.533740, -111.723197,40323,20552900
47.533740, -111.723197,40323,20553000
47.533740, -111.723197,40323,20553000
47.533740, -111.723197,40323,20553100
47.533740, -111.723197,40323,20553100
47.533740, -111.723197,40323,20553200
47.533740, -111.723197,40323,20553200
47.533740, -111.723197,40323,20553300
47.533740, -111.723197,40323,20553300
47.533740, -111.723197,40323,20553400
47.533740, -111.723197,40323,20553400
47.533740, -111.723197,40323,20553500
47.533740, -111.723197,40323,20553500
47.533740, -111.723197,40323,20553600
47.533740, -111.723197,40323,20553600
47.533740, -111.723197,40323,20553700
47.533740, -111.723197,40323,20553700
47.533740, -111.723197,40323,20553800
47.533740, -111.723197,40323,20553800
47.533740, -111.723197,40323,20553900
47.533740, -111.723197,40323,20553900
47.533740, -111.723197,40323,20554000
47.533740, -111.723197,40323,20554000
47.533740, -111.723197,40323,20554100
47.533740, -111.723197,40323,20554100
47.533740, -111.723197,40323,20554200
47.533740, -111.723197,40323,20554200
47.533740, -111.723197,40323,20554300
47.533740, -111.723197,40323,20554300
47.533740, -111.723197,40323,20554400
47.533740, -111.723197,40323,20554400
47.533740, -111.723197,40323,20554500
47.533740, -111.723197,40323,20554500
47.533740, -111.723197,40323,20554600
47.533740, -111.723197,40323,20554600
47.533740, -111.723197,40323,20554700
47.533740, -111.723197,40323,20554700
47.533740, -111.723197,40323,20554800
47.533740, -111.723197,40323,20554800
47.533740, -111.723197,40323,20554900
47.533740, -111.723197,40323,20554900
47.533740, -111.723197,40323,20555000
47.533740, -111.723197,40323,20555000
47.533740, -111.723197,40323,20555100
47.533740, -111.723197,40323,20555100
47.533740, -111.723197,40323,20555200
47.533740, -111.723197,40323,20555200
47.533740, -111.723197,40323,20555300
47.533740, -111.723197,40323,20555300
47.533740, -111.723197,40323,20555400
47.533740, -111.723197,40323,20555400
47.533740, -111.723197,40323,20555500
47.533740, -111.723197,40323,20555500
47.533740, -111.723197,40323,20555600
47.533740, -111.723197,40323,20555600
47.533740, -111.723197,40323,20555700
47.533740, -111.723197,40323,20555700
47.533740, -111.723197,40323,20555800
47.533740, -111.723197,40323,20555800
47.533740, -111.723197,40323,20555900
47.533740, -111.723197,40323,20555900
47.533740, -111.723197,40323,20560000
47.533740, -111.723197,40323,20560000
47.533740, -111.723197,40323,20560100
47.533740, -111.723197,40323,20560100
47.533740, -111.723197,40323,20560200
47.533740, -111.723197,40323,20560200
47.533740, -111.723197,40323,20560300
47.533740, -111.723197,40323,20560300
47.533740, -111.723197,40323,20560400
47.533740, -111.723197,40323,20560400
47.533740, -111.723197,40323,20560500
47.533740, -111.723197,40323,20560500
47.533740, -111.723197,40323,20560600
47.533740, -111.723197,40323,20560600
47.533740, -111.723197,40323,20560700
47.533740, -111.723197,40323,20560700
47.533740, -111.723197,40323,20560800
47.533740, -111.723197,40323,20560800
47.533740, -111.723197,40323,20560900
47.533740, -111.723197,40323,20560900
47.533740, -111.723197,40323,20561000
47.533740, -111.723197,40323,20561000
47.533740, -111.723197,40323,20561100
47.533740, -111.723197,40323,20561100
47.533740, -111.723197,40323,20561200
47.533740, -111.723197,40323,20561200
47.533740, -111.723197,40323,20561300
47.533740, -111.723197,40323,20561300
47.533740, -111.723197,40323,20561400
47.533740, -111.723197,40323,20561400
47.533740, -111.723197,40323,20561500
47.533740, -111.723197,40323,20561500
47.533740, -111.723197,40323,20561600
47.533740, -111.723197,40323,20561600
47.533740, -111.723197,40323,20561700
47.533740, -111.723197,40323,20561700
47.533740, -111.723197,40323,20561800
47.533740, -111.723197,40323,20561800
47.533740, -111.723197,40323,20561900
47.533740, -111.723197,40323,20561900
47.533740, -111.723197,40323,20562000
47.533740, -111.723197,40323,20562000
47.533740, -111.723197,40323,20562100
47.533740, -111.723197,40323,20562100
47.533740, -111.723197,40323,20562200
47.533740, -111.723197,40323,20562200
47.533740, -111.723197,40323,20562300
47.533740, -111.723197,40323,20562300
47.533740, -111.723197,40323,20562400
47.533740, -111.723197,40323,20562400
47.533740, -111.723197,40323,20562500
47.533740, -111.723197,40323,20562500
47.533740, -111.723197,40323,20562600
47.533740, -111.723197,40323,20562600
47.533740, -111.723197,40323,20562700
47.533740, -111.723197,40323,20562700
47.533740, -111.723197,40323,20562800
47.533740, -111.723197,40323,20562800
47.533740, -111.723197,40323,20562900
47.533740, -111.723197,40323,20562900
47.533740, -111.723197,40323,20563000
47.533740, -111.723197,40323,20563000
47.533740, -111.723197,40323,20563100
47.533740, -111.723197,40323,20563100
47.533740, -111.723197,40323,20563200
47.533740, -111.723197,40323,20563200
47.533740, -111.723197,40323,20563300
47.533740, -111.723197,40323,20563300
47.533740, -111.723197,40323,20563400
47.533740, -111.723197,40323,20563400
47.533740, -111.723197,40323,20563500
47.533740, -111.723197,40323,20563500
47.533740, -111.723197,40323,20563600
47.533740, -111.723197,40323,20563600
47.533740, -111.723197,40323,20563700
47.533740, -111.723197,40323,20563700
47.533740, -111.723197,40323,20563800
47.533740, -111.723197,40323,20563800
47.533740, -111.723197,40323,20563900
47.533740, -111.723197,40323,20563900
47.533740, -111.723197,40323,20564000
47.533740, -111.723197,40323,20564000
47.533740, -111.723197,40323,20564100
47.533740, -111.723197,40323,20564100
47.533740, -111.723197,40323,20564200
47.533740, -111.723197,40323,20564200
47.533740, -111.723197,40323,20564300
47.533740, -111.723197,40323,20564300
47.533740, -111.723197,40323,20564400
47.533740, -111.723197,40323,20564400
47.533740, -111.723197,40323,20564500
47.533740, -111.723197,40323,20564500
47.533740, -111.723197,40323,20564600
47.533740, -111.723197,40323,20564600
47.533740, -111.723197,40323,20564700
47.533740, -111.723197,40323,20564700
47.533740, -111.723197,40323,20564800
47.533740, -111.723197,40323,20564800
47.533740, -111.723197,40323,20564900
47.533740, -111.723197,40323,20564900
47.533740, -111.723197,40323,20565000
47.533740, -111.723197,40323,20565000
47.533740, -111.723197,40323,20565100
47.533740, -111.723197,40323,20565100
47.533740, -111.723197,40323,20565200
47.533740, -111.723197,40323,20565200
47.533740, -111.723197,40323,20565300
47.533740, -111.723197,40323,20565300
47.533740, -111.723197,40323,20565400
47.533740, -111.723197,40323,20565400
47.533740, -111.723197,40323,20565500
47.533740, -111.723197,40323,20565500
47.533740, -111.723197,40323,20565600
47.533740, -111.723197,40323,20565600
47.533740, -111.723197,40323,20565700
47.533740, -111.723197,40323,20565700
47.533740, -111.723197,40323,20565800
47.533740, -111.723197,40323,20565800
47.533740, -111.723197,40323,20565900
47.533740, -111.723197,40323,20565900
47.533740, -111.723197,40323,20570000
47.533740, -111.723197,40323,20570000
47.533740, -111.723197,40323,20570100
47.533740, -111.723197,40323,20570100
47.533740, -111.723197,40323,20570200
47.533740, -111.723197,40323,20570200
47.533740, -111.723197,40323,20570300
47.533740, -111.723197,40323,20570300
47.533740, -111.723197,40323,20570400
47.533740, -111.723197,40323,20570400
47.533740, -111.723197,40323,20570500
47.533740, -111.723197,40323,20570500
47.533740, -111.723197,40323,20570600
47.533740, -111.723197,40323,20570600
47.533740, -111.723197,40323,20570700
47.533740, -111.723197,40323,20570700
47.533740, -111.723197,40323,20570800
47.533740, -111.723197,40323,20570800
47.533740, -111.723197,40323,20570900
47.533740, -111.723197,40323,20570900
47.533740, -111.723197,40323,20571000
47.533740, -111.723197,40323,20571000
47.533740, -111.723197,40323,20571100
47.533740, -111.723197,40323,20571100
47.533740, -111.723197,40323,20571200
47.533740, -111.723197,40323,20571200
47.533740, -111.723197,40323,20571300
47.533740, -111.723197,40323,20571300
47.533740, -111.723197,40323,20571400
47.533740, -111.723197,40323,20571400
47.533740, -111.723197,40323,20571500
47.533740, -111.723197,40323,20571500
47.533740, -111.723197,40323,20571600
47.533740, -111.723197,40323,20571600
47.533740, -111.723197,40323,20571700
47.533740, -111.723197,40323,20571700
47.533740, -111.723197,40323,20571800
47.533740, -111.723197,40323,20571800
47.533740, -111.723197,40323,20571900
47.533740, -111.723197,40323,20571900
47.533740, -111.723197,40323,20572000
47.533740, -111.723197,40323,20572000
47.533740, -111.723197,40323,20572100
47.533740, -111.723197,40323,20572100
47.533740, -111.723197,40323,20572200
47.533740, -111.723197,40323,20572200
47.533740, -111.723197,40323,20572300
47.533740, -111.723197,40323,20572300
47.533740, -111.723197,40323,20572400
47.533740, -111.723197,40323,20572400
47.533740, -111.723197,40323,20572500
47.533740, -111.723197,40323,20572500
47.533740, -111.723197,40323,20572600
47.533740, -111.723197,40323,20572600
47.533740, -111.723197,40323,20572700
47.533740, -111.723197,40323,20572700
47.533740, -111.723197,40323,20572800
47.533740, -111.723197,40323,20572800
47.533740, -111.723197,40323,20572900
47.533740, -111.723197,40323,20572900
47.533740, -111.723197,40323,20573000
47.533740, -111.723197,40323,20573000
47.533740, -111.723197,40323,20573100
47.533740, -111.723197,40323,20573100
47.533740, -111.723197,40323,20573200
47.533740, -111.723197,40323,20573200
47.533740, -111.723197,40323,20573300
47.533740, -111.723197,40323,20573300
47.533740, -111.723197,40323,20573400
47.533740, -111.723197,40323,20573400
47.533740, -111.723197,40323,20573500
47.533740, -111.723197,40323,20573500
47.533740, -111.723197,40323,20573600
47.533740, -111.723197,40323,20573600
47.533740, -111.723197,40323,20573700
47.533740, -111.723197,40323,20573700
47.533740, -111.723197,40323,20573800
47.533740, -111.723197,40323,20573800
47.533740, -111.723197,40323,20573900
47.533740, -111.723197,40323,20573900
47.533740, -111.723197,40323,20574000
47.533740, -111.723197,40323,20574000
47.533740, -111.723197,40323,20574100
47.533740, -111.723197,40323,20574100
47.533740, -111.723197,40323,20574200
47.533740, -111.723197,40323,20574200
47.533740, -111.723197,40323,20574300
47.533740, -111.723197,40323,20574300
47.533740, -111.723197,40323,20574400
47.533740, -111.723197,40323,20574400
47.533740, -111.723197,40323,20574500
47.533740, -111.723197,40323,20574500
47.533740, -111.723197,40323,20574600
47.533740, -111.723197,40323,20574600
47.533740, -111.723197,40323,20574700
47.533740, -111.723197,40323,20574700
47.533740, -111.723197,40323,20574800
47.533740, -111.723197,40323,20574800
47.533740, -111.723197,40323,20574900
47.533740, -111.723197,40323,20574900
47.533740, -111.723197,40323,20575000
47.533740, -111.723197,40323,20575000
47.533740, -111.723197,40323,20575100
47.533740, -111.723197,40323,20575100
47.533740, -111.723197,40323,20575200
47.533740, -111.723197,40323,20575200
47.533740, -111.723197,40323,20575300
47.533740, -111.723197,40323,20575300
47.533740, -111.723197,40323,20575400
47.533740, -111.723197,40323,20575400
47.533740, -111.723197,40323,20575500
47.533740, -111.723197,40323,20575500
47.533740, -111.723197,40323,20575600
47.533740, -111.723197,40323,20575600
47.533740, -111.723197,40323,20575700
47.533740, -111.723197,40323,20575700
47.533740, -111.723197,40323,20575800
47.533740, -111.723197,40323,20575800
47.533740, -111.723197,40323,20575900
47.533740, -111.723197,40323,20575900
47.533740, -111.723197,40323,20580000
47.533740, -111.723197,40323,20580000
47.533740, -111.723197,40323,20580100
47.533740, -111.723197,40323,20580100
47.533740, -111.723197,40323,20580200
47.533740, -111.723197,40323,20580200
47.533740, -111.723197,40323,20580300
47.533740, -111.723197,40323,20580300
47.533740, -111.723197,40323,20580400
47.533740, -111.723197,40323,20580400
47.533740, -111.723197,40323,20580500
47.533740, -111.723197,40323,20580500
47.533740, -111.723197,40323,20580600
47.533740, -111.723197,40323,20580600
47.533740, -111.723197,40323,20580700
47.533740, -111.723197,40323,20580700
47.533740, -111.723197,40323,20580800
47.533740, -111.723197,40323,20580800
47.533740, -111.723197,40323,20580900
47.533740, -111.723197,40323,20580900
47.533740, -111.723197,40323,20581000
47.533740, -111.723197,40323,20581000
47.533740, -111.723197,40323,20581100
47.533740, -111.723197,40323,20581100
47.533740, -111.723197,40323,20581200
47.533740, -111.723197,40323,20581200
47.533740, -111.723197,40323,20581300
47.533740, -111.723197,40323,20581300
47.533740, -111.723197,40323,20581400
47.533740, -111.723197,40323,20581400
47.533740, -111.723197,40323,20581500
47.533740, -111.723197,40323,20581500
47.533740, -111.723197,40323,20581600
47.533740, -111.723197,40323,20581600
47.533740, -111.723197,40323,20581700
47.533740, -111.723197,40323,20581700
47.533740, -111.723197,40323,20581800
47.533740, -111.723197,40323,20581800
47.533740, -111.723197,40323,20581900
47.533740, -111.723197,40323,20581900
47.533740, -111.723197,40323,20582000
47.533740, -111.723197,40323,20582000
47.533740, -111.723197,40323,20582100
47.533740, -111.723197,40323,20582100
47.533740, -111.723197,40323,20582200
47.533740, -111.723197,40323,20582200
47.533740, -111.723197,40323,20582300
47.533740, -111.723197,40323,20582300
47.533740, -111.723197,40323,20582400
47.533740, -111.723197,40323,20582400
47.533740, -111.723197,40323,20582500
47.533740, -111.723197,40323,20582500
47.533740, -111.723197,40323,20582600
47.533740, -111.723197,40323,20582600
47.533740, -111.723197,40323,20582700
47.533740, -111.723197,40323,20582700
47.533740, -111.723197,40323,20582800
47.533740, -111.723197,40323,20582800
47.533740, -111.723197,40323,20582900
47.533740, -111.723197,40323,20582900
47.533740, -111.723197,40323,20583000
47.533740, -111.723197,40323,20583000
47.533740, -111.723197,40323,20583100
47.533740, -111.723197,40323,20583100
47.533740, -111.723197,40323,20583200
47.533740, -111.723197,40323,20583200
47.533740, -111.723197,40323,20583300
47.533740, -111.723197,40323,20583300
47.533740, -111.723197,40323,20583400
47.533740, -111.723197,40323,20583400
47.533740, -111.723197,40323,20583500
47.533740, -111.723197,40323,20583500
47.533740, -111.723197,40323,20583600
47.533740, -111.723197,40323,20583600
47.533740, -111.723197,40323,20583700
47.533740, -111.723197,40323,20583700
47.533740, -111.723197,40323,20583800
47.533740, -111.723197,40323,20583800
47.533740, -111.723197,40323,20583900
47.533740, -111.723197,40323,20583900
47.533740, -111.723197,40323,20584000
47.533740, -111.723197,40323,20584000
47.533740, -111.723197,40323,20584100
47.533740, -111.723197,40323,20584100
47.533740, -111.723197,40323,20584200
47.533740, -111.723197,40323,20584200
47.533740, -111.723197,40323,20584300
47.533740, -111.723197,40323,20584300
47.533740, -111.723197,40323,20584400
47.533740, -111.723197,40323,20584400
47.533740, -111.723197,40323,20584500
47.533740, -111.723197,40323,20584500
47.533740, -111.723197,40323,20584600
47.533740, -111.723197,40323,20584600
47.533740, -111.723197,40323,20584700
47.533740, -111.723197,40323,20584700
47.533740, -111.723197,40323,20584800
47.533740, -111.723197,40323,20584800
47.533740, -111.723197,40323,20584900
47.533740, -111.723197,40323,20584900
47.533740, -111.723197,40323,20585000
47.533740, -111.723197,40323,20585000
47.533740, -111.723197,40323,20585100
47.533740, -111.723197,40323,20585100
47.533740, -111.723197,40323,20585200
47.533740, -111.723197,40323,20585200
47.533740, -111.723197,40323,20585300
47.533740, -111.723197,40323,20585300
47.533740, -111.723197,40323,20585400
47.533740, -111.723197,40323,20585400
47.533740, -111.723197,40323,20585500
47.533740, -111.723197,40323,20585500
47.533740, -111.723197,40323,20585600
47.533740, -111.723197,40323,20585600
47.533740, -111.723197,40323,20585700
47.533740, -111.723197,40323,20585700
47.533740, -111.723197,40323,20585800
47.533740, -111.723197,40323,20585800
47.533740, -111.723197,40323,20585900
47.533740, -111.723197,40323,20585900
47.533740, -111.723197,40323,20590000
47.533740, -111.723197,40323,20590000
